0 0.3312 0.3336 0.3352
1 0.4949 0.2651 0.24
2 0.5884 0.2289 0.1827
3 0.6445 0.2047 0.1508
4 0.6795 0.1899 0.1306
5 0.708 0.1768 0.1152
6 0.7361 0.1578 0.1061
7 0.7539 0.1542 0.0919
8 0.7621 0.146 0.0919
9 0.7771 0.1365 0.0864
10 0.7858 0.1317 0.0825
11 0.7923 0.13 0.0777
12 0.7999 0.1251 0.075
13 0.8102 0.1174 0.0724
14 0.8179 0.1094 0.0727
15 0.8277 0.1044 0.0679
16 0.8401 0.0954 0.0645
17 0.8464 0.0928 0.0608
18 0.8497 0.0922 0.0581
19 0.8537 0.0918 0.0545
20 0.8565 0.0892 0.0543
21 0.8622 0.0851 0.0527
22 0.8616 0.0855 0.0529
23 0.8671 0.0837 0.0492
24 0.8711 0.0823 0.0466
25 0.8706 0.0801 0.0493
26 0.8722 0.0802 0.0476
27 0.8738 0.0792 0.047
28 0.8776 0.0752 0.0472
29 0.8857 0.0721 0.0422
30 0.8896 0.0712 0.0392
31 0.8883 0.0697 0.042
32 0.8945 0.0658 0.0397
33 0.8951 0.0665 0.0384
34 0.9003 0.0638 0.0359
35 0.9044 0.0632 0.0324
36 0.9023 0.0628 0.0349
37 0.9032 0.0593 0.0375
38 0.9097 0.0536 0.0367
39 0.9137 0.0545 0.0318
40 0.9203 0.0504 0.0293
41 0.9213 0.0501 0.0286
42 0.9207 0.0511 0.0282
43 0.9189 0.0506 0.0305
44 0.9205 0.0508 0.0287
45 0.9263 0.0444 0.0293
46 0.9327 0.042 0.0253
47 0.9361 0.0407 0.0232
48 0.9343 0.0416 0.0241
49 0.9341 0.0408 0.0251
50 0.9397 0.0368 0.0235
51 0.9414 0.0372 0.0214
52 0.9395 0.0389 0.0216
53 0.9402 0.0373 0.0225
54 0.9415 0.0384 0.0201
55 0.9379 0.0391 0.023
56 0.9392 0.0384 0.0224
57 0.9412 0.0372 0.0216
58 0.9436 0.0351 0.0213
59 0.9424 0.0353 0.0223
60 0.9446 0.0349 0.0205
61 0.9463 0.0345 0.0192
62 0.9429 0.0364 0.0207
63 0.9469 0.0328 0.0203
64 0.9505 0.0316 0.0179
65 0.9476 0.0338 0.0186
66 0.9481 0.0335 0.0184
67 0.9481 0.0325 0.0194
68 0.9496 0.0307 0.0197
69 0.9509 0.0288 0.0203
70 0.9526 0.0269 0.0205
71 0.9554 0.0277 0.0169
72 0.9543 0.029 0.0167
73 0.9539 0.0292 0.0169
74 0.9553 0.0272 0.0175
75 0.9558 0.0272 0.017
76 0.9548 0.0301 0.0151
77 0.9529 0.0313 0.0158
78 0.9553 0.0287 0.016
79 0.9566 0.0279 0.0155
80 0.9571 0.0271 0.0158
81 0.9579 0.0268 0.0153
82 0.9576 0.027 0.0154
83 0.9577 0.0253 0.017
84 0.9615 0.0215 0.017
85 0.9658 0.0207 0.0135
86 0.9674 0.0208 0.0118
87 0.9679 0.0201 0.012
88 0.9672 0.02 0.0128
89 0.9701 0.0181 0.0118
90 0.9702 0.0187 0.0111
